graph_name,motif,average_count,standard_deviation,z_score,significance_profile,nodes,edges,max_degree,avg_degree
20060293_sample_rpn_20,10,10.08,3.904271165446034,2.0285476249944847,0.10266369079709531,44.0,262.0,18.0,11.909090909090908
20060293_sample_rpn_20,11,8.16,2.5113077602449816,2.325481604624317,0.11769135783150916,44.0,262.0,18.0,11.909090909090908
20060293_sample_rpn_20,12,5.0,3.3541019662496847,3.5777087639996634,0.1810658925546883,44.0,262.0,18.0,11.909090909090908
20060293_sample_rpn_20,13,0.24,0.8306623862918073,17.76895191545954,0.8992769816001497,44.0,262.0,18.0,11.909090909090908
7861312,1,201.72,1.8601075237738274,-11.676744339990616,-0.351089268537655,220.0,4740.0,78.5,43.09090909090909
7861312,2,171.68,2.7646579052991953,-3.5013373558608234,-0.10527608855515383,220.0,4740.0,78.5,43.09090909090909
7861312,3,176.28,3.611555528208494,-4.784641926458685,-0.1438617122430143,220.0,4740.0,78.5,43.09090909090909
7861312,4,150.52,4.959166596650422,4.734666509461312,0.1423590817076877,220.0,4740.0,78.5,43.09090909090909
7861312,5,166.96,4.782607378128936,5.026546839269291,0.15113516248063502,220.0,4740.0,78.5,43.09090909090909
7861312,6,118.24,5.882743124314256,11.178458520176429,0.3361071126466415,220.0,4740.0,78.5,43.09090909090909
7861312,7,193.08,2.448128536930472,-7.3852331392162895,-0.22205471194118653,220.0,4740.0,78.5,43.09090909090909
7861312,8,120.76,6.2,-13.509677419354839,-0.40620078895593736,220.0,4740.0,78.5,43.09090909090909
7861312,9,150.52,5.164945950023743,4.54603014769052,0.13668727796296642,220.0,4740.0,78.5,43.09090909090909
7861312,10,140.48,5.316013544000805,7.622252965425077,0.22918128035697083,220.0,4740.0,78.5,43.09090909090909
7861312,11,143.0,4.358898943540674,1.835325870964494,0.05518346542523312,220.0,4740.0,78.5,43.09090909090909
7861312,12,116.56,6.481255022498858,11.639720970416928,0.34997607231069744,220.0,4740.0,78.5,43.09090909090909
7861312,13,41.36,8.250656539532677,17.530726107305938,0.52710324271371,220.0,4740.0,78.5,43.09090909090909
100318079,1,211.08,1.4977761292440648,-12.071229903446973,-0.34182435333386607,220.0,8354.0,110.0,75.94545454545455
100318079,2,187.32,2.3930454794396754,-5.148251508736343,-0.145784460808868,220.0,8354.0,110.0,75.94545454545455
100318079,3,191.48,2.4172987679087856,-9.7133214610094,-0.27505480830792517,220.0,8354.0,110.0,75.94545454545455
100318079,4,175.56,3.8414407019589234,4.019325351586567,0.11381634681252904,220.0,8354.0,110.0,75.94545454545455
100318079,5,186.48,3.190088817990287,4.238126513517398,0.12001219978558424,220.0,8354.0,110.0,75.94545454545455
100318079,6,157.36,4.863811948119157,8.972386363925036,0.2540735443895811,220.0,8354.0,110.0,75.94545454545455
100318079,7,206.68,2.41039415863879,-8.164639766267022,-0.23120036074462064,220.0,8354.0,110.0,75.94545454545455
100318079,8,157.68,4.308131845707604,-21.977043273254086,-0.6223300082227176,220.0,8354.0,110.0,75.94545454545455
100318079,9,179.64,3.8175035472587755,2.975766717533834,0.08426560856097876,220.0,8354.0,110.0,75.94545454545455
100318079,10,174.24,3.8867295592395754,5.083965760629346,0.14396406351289875,220.0,8354.0,110.0,75.94545454545455
100318079,11,172.96,3.2336769576855797,-1.5338576069608385,-0.04343466977262207,220.0,8354.0,110.0,75.94545454545455
100318079,12,163.08,3.390181902690965,11.185240523495478,0.316735547198535,220.0,8354.0,110.0,75.94545454545455
100318079,13,114.32,6.902415036299494,12.41304667270987,0.3515036732578944,220.0,8354.0,110.0,75.94545454545455
20060293_sample_rn_20,1,32.12,1.6411378166788229,-4.338453436170748,-0.2800126620759056,48.0,328.0,21.5,13.666666666666666
20060293_sample_rn_20,2,15.12,1.8556220879622374,1.013137325857408,0.06538995608356503,48.0,328.0,21.5,13.666666666666666
20060293_sample_rn_20,3,18.4,2.0816659994661326,-0.19215378456610388,-0.012401998439288351,48.0,328.0,21.5,13.666666666666666
20060293_sample_rn_20,4,10.36,2.6907248094147422,2.8393836386641755,0.18325962996133346,48.0,328.0,21.5,13.666666666666666
20060293_sample_rn_20,5,21.08,2.4138489320308896,4.109619234395841,0.26524323445481246,48.0,328.0,21.5,13.666666666666666
20060293_sample_rn_20,6,7.52,2.9597297173897483,5.230207308812021,0.3375682817151418,48.0,328.0,21.5,13.666666666666666
20060293_sample_rn_20,7,25.0,2.101586702153082,-1.4274928542926593,-0.09213330973943147,48.0,328.0,21.5,13.666666666666666
20060293_sample_rn_20,8,6.44,2.399305455057081,-1.0169609687908416,-0.06563674182239354,48.0,328.0,21.5,13.666666666666666
20060293_sample_rn_20,9,9.56,2.4166091947189146,3.9062997942031763,0.25212058175431906,48.0,328.0,21.5,13.666666666666666
20060293_sample_rn_20,10,14.24,3.003886371574886,3.249124231980519,0.20970512626158574,48.0,328.0,21.5,13.666666666666666
20060293_sample_rn_20,11,12.72,2.836077102854105,0.45132764504599077,0.02912960971394495,48.0,328.0,21.5,13.666666666666666
20060293_sample_rn_20,12,7.28,3.335665850571167,5.012492482464042,0.32351652133647124,48.0,328.0,21.5,13.666666666666666
20060293_sample_rn_20,13,0.92,1.977371993328519,10.660614224901579,0.6880578557306598,48.0,328.0,21.5,13.666666666666666
7861312_sample_rw_15,1,22.88,1.6411378166788226,-1.145546693820366,-0.10686489819595499,33.0,215.0,18.0,13.030303030303031
7861312_sample_rw_15,2,12.16,2.014116845336106,1.4100472902435184,0.13153943085534733,33.0,215.0,18.0,13.030303030303031
7861312_sample_rw_15,3,13.92,1.913112646970899,-1.0036000770994882,-0.09362308899955436,33.0,215.0,18.0,13.030303030303031
7861312_sample_rw_15,4,8.16,2.2300971578236974,3.067130943602029,0.2861242041113095,33.0,215.0,18.0,13.030303030303031
7861312_sample_rw_15,5,16.24,2.1656407827707715,3.583235069147375,0.3342701375179878,33.0,215.0,18.0,13.030303030303031
7861312_sample_rw_15,6,6.28,3.1559467676119,3.7136241080734402,0.34643377209165394,33.0,215.0,18.0,13.030303030303031
7861312_sample_rw_15,7,19.48,2.678930134711741,-1.6723093827462052,-0.15600513964499937,33.0,215.0,18.0,13.030303030303031
7861312_sample_rw_15,8,4.4,1.7559422921421228,-2.505777108786598,-0.23375704986690393,33.0,215.0,18.0,13.030303030303031
7861312_sample_rw_15,9,7.92,3.213513134665341,0.9584525940706182,0.08941140456651427,33.0,215.0,18.0,13.030303030303031
7861312_sample_rw_15,10,11.08,3.5930488446443363,2.4825713163615397,0.2315922453605158,33.0,215.0,18.0,13.030303030303031
7861312_sample_rw_15,11,10.16,2.4610295948376293,0.7476545604570014,0.0697466361868858,33.0,215.0,18.0,13.030303030303031
7861312_sample_rw_15,12,6.72,4.0054130040900064,3.8148375671615615,0.35587569712173794,33.0,215.0,18.0,13.030303030303031
7861312_sample_rw_15,13,1.96,2.589723279940671,6.579853582036138,0.6138164310383353,33.0,215.0,18.0,13.030303030303031
14338082_sample_rn_15,1,12.12,1.452583904633395,-3.524753361006152,-0.2110707894880716,29.0,78.0,8.5,5.379310344827586
14338082_sample_rn_15,2,1.88,1.1661903789690602,0.10289915108550539,0.006161851009930017,29.0,78.0,8.5,5.379310344827586
14338082_sample_rn_15,3,2.68,1.4059397805975427,-1.1949302688383838,-0.07155532583276004,29.0,78.0,8.5,5.379310344827586
14338082_sample_rn_15,4,1.0,0.9574271077563381,2.088931871468374,0.12509031246707278,29.0,78.0,8.5,5.379310344827586
14338082_sample_rn_15,5,4.88,2.297099620536007,2.2288976734954558,0.13347180453457855,29.0,78.0,8.5,5.379310344827586
14338082_sample_rn_15,6,0.92,0.9539392014169457,12.663280827600772,0.7583080028691376,29.0,78.0,8.5,5.379310344827586
14338082_sample_rn_15,7,7.48,2.200757445365875,-2.4900517826438398,-0.14911034668218248,29.0,78.0,8.5,5.379310344827586
14338082_sample_rn_15,8,0.36,0.7000000000000001,-0.5142857142857142,-0.03079667727609071,29.0,78.0,8.5,5.379310344827586
14338082_sample_rn_15,9,1.4,1.5275252316519468,2.356753214548718,0.14112810477081214,29.0,78.0,8.5,5.379310344827586
14338082_sample_rn_15,10,1.72,1.514375558880073,1.5055710498168169,0.09015725004500978,29.0,78.0,8.5,5.379310344827586
14338082_sample_rn_15,11,1.72,1.2754084313139329,-1.348587603602437,-0.08075670012410155,29.0,78.0,8.5,5.379310344827586
14338082_sample_rn_15,12,0.92,1.0770329614269007,6.573614971467636,0.39364402547082483,29.0,78.0,8.5,5.379310344827586
14338082_sample_rn_15,13,0.0,0.0,6.0,0.3592945682210583,29.0,78.0,8.5,5.379310344827586
14338082_sample_rpn_20,1,26.96,2.318045153428495,-5.159519857631166,-0.22446333851357056,38.0,221.0,27.0,11.631578947368421
14338082_sample_rpn_20,2,11.08,2.72213151776324,0.7053296240358192,0.03068515027215916,38.0,221.0,27.0,11.631578947368421
14338082_sample_rpn_20,3,12.28,2.6223399220289245,-0.4881136839840556,-0.02123523701903569,38.0,221.0,27.0,11.631578947368421
14338082_sample_rpn_20,4,8.2,2.23606797749979,5.724334022399462,0.24903540656678916,38.0,221.0,27.0,11.631578947368421
14338082_sample_rpn_20,5,17.04,2.7610384519838425,2.88297325025685,0.12542287237073996,38.0,221.0,27.0,11.631578947368421
14338082_sample_rpn_20,6,6.32,2.7037011669191546,6.539184217664934,0.28448521590267134,38.0,221.0,27.0,11.631578947368421
14338082_sample_rpn_20,7,19.8,2.7386127875258306,-3.5784540423670856,-0.15567955221241792,38.0,221.0,27.0,11.631578947368421
14338082_sample_rpn_20,8,2.36,1.57797338380595,-1.4955892312377679,-0.06506515357084068,38.0,221.0,27.0,11.631578947368421
14338082_sample_rpn_20,9,6.92,2.289832599412746,4.402068519150759,0.19151064894393605,38.0,221.0,27.0,11.631578947368421
14338082_sample_rpn_20,10,8.76,2.5865034312755126,3.959012725898542,0.1722356417251771,38.0,221.0,27.0,11.631578947368421
14338082_sample_rpn_20,11,8.8,2.6457513110645903,0.8315218406202998,0.03617510418465071,38.0,221.0,27.0,11.631578947368421
14338082_sample_rpn_20,12,5.72,2.821347195933177,7.896936623792862,0.34355382041701304,38.0,221.0,27.0,11.631578947368421
14338082_sample_rpn_20,13,0.8,1.7320508075688774,17.435978129526696,0.7585469131230431,38.0,221.0,27.0,11.631578947368421
7861312_sample_rpn_10,1,10.08,1.411854572303158,-2.8898160476573005,-0.1991334084212215,18.0,80.0,8.5,8.88888888888889
7861312_sample_rpn_10,2,2.96,1.4854853303438127,1.373288553127513,0.09463150104375072,18.0,80.0,8.5,8.88888888888889
7861312_sample_rpn_10,3,5.24,1.8092355660149215,-2.343531201599776,-0.1614896409390369,18.0,80.0,8.5,8.88888888888889
7861312_sample_rpn_10,4,2.6,1.8027756377319946,3.5500812558414667,0.24463141216933157,18.0,80.0,8.5,8.88888888888889
7861312_sample_rpn_10,5,7.24,1.8991226044325487,0.9267437478192103,0.06386068808286352,18.0,80.0,8.5,8.88888888888889
7861312_sample_rpn_10,6,2.04,2.009975124224178,3.4627294219307623,0.2386121126251324,18.0,80.0,8.5,8.88888888888889
7861312_sample_rpn_10,7,7.68,2.461706725018234,-1.4948978132123931,-0.10301143459554778,18.0,80.0,8.5,8.88888888888889
7861312_sample_rpn_10,8,0.92,0.9539392014169457,-0.9644220497841649,-0.0664570501246232,18.0,80.0,8.5,8.88888888888889
7861312_sample_rpn_10,9,2.04,1.567375726067833,3.164525210839804,0.2180632541577418,18.0,80.0,8.5,8.88888888888889
7861312_sample_rpn_10,10,3.36,2.8413611761501447,1.6330201309665573,0.1125292611491525,18.0,80.0,8.5,8.88888888888889
7861312_sample_rpn_10,11,3.72,2.372059583287626,-1.5682574022209663,-0.10806654701749581,18.0,80.0,8.5,8.88888888888889
7861312_sample_rpn_10,12,2.48,2.256841450641434,3.7751876621986296,0.26014319742351544,18.0,80.0,8.5,8.88888888888889
7861312_sample_rpn_10,13,0.36,0.99498743710662,11.69864016961723,0.806137848378908,18.0,80.0,8.5,8.88888888888889
14203895_sample_rw_10,1,12.6,1.5811388300841898,-3.5417509793885844,-0.3773822082863939,21.0,122.0,14.0,11.619047619047619
14203895_sample_rw_10,2,6.48,1.2948616399703357,-1.9152625450058243,-0.20407589717312424,21.0,122.0,14.0,11.619047619047619
14203895_sample_rw_10,3,8.32,1.651262143533445,-0.7993885193633792,-0.08517679714687937,21.0,122.0,14.0,11.619047619047619
14203895_sample_rw_10,4,5.36,1.6802777548171413,2.166308510342761,0.2308254573007529,21.0,122.0,14.0,11.619047619047619
14203895_sample_rw_10,5,10.84,1.9295940851208406,-0.9535684288153122,-0.10160504267881432,21.0,122.0,14.0,11.619047619047619
14203895_sample_rw_10,6,3.52,2.219609575278199,2.4689026669535585,0.2630676029797964,21.0,122.0,14.0,11.619047619047619
14203895_sample_rw_10,7,10.36,2.9280255007997,-0.8060039092403527,-0.08588168307900063,21.0,122.0,14.0,11.619047619047619
14203895_sample_rw_10,8,2.84,1.7953644012660308,-1.5818515717462855,-0.1685501444909519,21.0,122.0,14.0,11.619047619047619
14203895_sample_rw_10,9,4.44,2.2744962812309306,2.004839505621078,0.21362054088333887,21.0,122.0,14.0,11.619047619047619
14203895_sample_rw_10,10,6.48,2.785677655436824,2.3405435970938258,0.24939063090605232,21.0,122.0,14.0,11.619047619047619
14203895_sample_rw_10,11,7.8,2.06155281280883,1.0671567501598653,0.11370815545947402,21.0,122.0,14.0,11.619047619047619
14203895_sample_rw_10,12,6.4,3.1490739379485304,2.413407925553832,0.25715450288337843,21.0,122.0,14.0,11.619047619047619
14203895_sample_rw_10,13,1.08,2.361496700541135,6.318027036235576,0.6732011959122343,21.0,122.0,14.0,11.619047619047619
14338082_sample_sff_15,1,29.12,1.0923979738782625,-1.0252673721315548,-0.09363221248966362,32.0,397.0,24.0,24.8125
14338082_sample_sff_15,2,24.04,2.2818121453499773,-0.4557780981748991,-0.041623787995636236,32.0,397.0,24.0,24.8125
14338082_sample_sff_15,3,27.24,1.2342339054382412,-1.8148909944299727,-0.16574433543393757,32.0,397.0,24.0,24.8125
14338082_sample_sff_15,4,23.72,2.821347195933177,1.517005778717839,0.13854006406704486,32.0,397.0,24.0,24.8125
14338082_sample_sff_15,5,26.8,1.5275252316519468,2.0948917462655263,0.19131531389843917,32.0,397.0,24.0,24.8125
14338082_sample_sff_15,6,17.88,2.9625439518539918,4.428626279717931,0.4044428683980898,32.0,397.0,24.0,24.8125
14338082_sample_sff_15,7,28.96,1.2069244660154448,-1.6239624393983567,-0.14830784664965307,32.0,397.0,24.0,24.8125
14338082_sample_sff_15,8,14.24,3.3326665999866636,-4.272854656405469,-0.39021707507792475,32.0,397.0,24.0,24.8125
14338082_sample_sff_15,9,20.84,3.2619012860600183,2.5016085050986603,0.22845859088285966,32.0,397.0,24.0,24.8125
14338082_sample_sff_15,10,22.08,2.3965252624024918,3.3047846915080226,0.3018083973788666,32.0,397.0,24.0,24.8125
14338082_sample_sff_15,11,22.88,2.666458325194677,2.295179317889089,0.2096065118581552,32.0,397.0,24.0,24.8125
14338082_sample_sff_15,12,20.12,3.655133376499413,2.97663556409533,0.27184028402486,32.0,397.0,24.0,24.8125
14338082_sample_sff_15,13,5.48,4.204362813395945,6.069885291223714,0.5543303189236941,32.0,397.0,24.0,24.8125
7861312_sample_rn_10,1,10.76,1.9209372712298547,-1.9573778156705293,-0.10670320940726144,20.0,81.0,12.0,8.1
7861312_sample_rn_10,2,3.48,1.3880441875771343,1.095066002656009,0.059695709259966825,20.0,81.0,12.0,8.1
7861312_sample_rn_10,3,4.24,1.5885003409925138,0.4784386760188813,0.02608129193407014,20.0,81.0,12.0,8.1
7861312_sample_rn_10,4,1.72,1.307669683062202,4.8024360290237595,0.261796845334306,20.0,81.0,12.0,8.1
7861312_sample_rn_10,5,6.2,1.8257418583505538,2.081345718519631,0.11346111428979706,20.0,81.0,12.0,8.1
7861312_sample_rn_10,6,1.28,1.2083045973594573,7.216723348612649,0.3934077195196458,20.0,81.0,12.0,8.1
7861312_sample_rn_10,7,7.4,1.2909944487358056,-1.8590320061795604,-0.10134205050353357,20.0,81.0,12.0,8.1
7861312_sample_rn_10,8,0.72,0.7371114795831993,-0.9767857643556507,-0.05324785798921946,20.0,81.0,12.0,8.1
7861312_sample_rn_10,9,1.48,1.5033296378372907,0.34589885472362447,0.018856103116026805,20.0,81.0,12.0,8.1
7861312_sample_rn_10,10,4.0,2.23606797749979,2.23606797749979,0.12189554195509114,20.0,81.0,12.0,8.1
7861312_sample_rn_10,11,2.64,1.9553345834749953,-0.3273097123166514,-0.017842746808893445,20.0,81.0,12.0,8.1
7861312_sample_rn_10,12,1.76,1.7146428199482247,4.805665590603188,0.26197289953434066,20.0,81.0,12.0,8.1
7861312_sample_rn_10,13,0.12,0.6000000000000001,14.799999999999999,0.8067974851786537,20.0,81.0,12.0,8.1
14338082_sample_rw_10,1,10.8,1.6832508230603465,-2.2575363979868177,-0.13667591405892796,20.0,80.0,14.5,8.0
14338082_sample_rw_10,2,2.88,1.4809906594348707,0.7562505494986574,0.04578496949261551,20.0,80.0,14.5,8.0
14338082_sample_rw_10,3,2.92,1.5790292376436015,0.05066403971048993,0.00306730555641277,20.0,80.0,14.5,8.0
14338082_sample_rw_10,4,1.04,1.05987420637231,2.7927842589276284,0.16908092454177487,20.0,80.0,14.5,8.0
14338082_sample_rw_10,5,5.8,2.23606797749979,1.4310835055998654,0.08664074980006532,20.0,80.0,14.5,8.0
14338082_sample_rw_10,6,1.48,1.7349351572897471,2.605284688023142,0.15772931343956614,20.0,80.0,14.5,8.0
14338082_sample_rw_10,7,7.04,2.4576411454889016,-0.016275769175423203,-0.0009853686660586368,20.0,80.0,14.5,8.0
14338082_sample_rw_10,8,0.68,0.7483314773547882,-0.908688222502243,-0.05501386091308628,20.0,80.0,14.5,8.0
14338082_sample_rw_10,9,1.08,1.5790292376436015,2.4825379458140047,0.1502979722642256,20.0,80.0,14.5,8.0
14338082_sample_rw_10,10,2.36,2.138535324312725,4.975367897380627,0.30121904380383524,20.0,80.0,14.5,8.0
14338082_sample_rw_10,11,2.04,1.457166199626293,1.3450764919627318,0.08143370763905448,20.0,80.0,14.5,8.0
14338082_sample_rw_10,12,1.28,1.6713268182295566,7.012392712285347,0.4245447313923491,20.0,80.0,14.5,8.0
14338082_sample_rw_10,13,0.24,0.8306623862918073,12.953517792028768,0.7842327087540744,20.0,80.0,14.5,8.0
14203895_sample_sff_15,1,20.12,1.5362291495737217,-3.3328361211090916,-0.23013123465604132,32.0,225.0,15.5,14.0625
14203895_sample_sff_15,2,11.96,1.2409673645990855,0.032232918561014526,0.0022256723929604525,32.0,225.0,15.5,14.0625
14203895_sample_sff_15,3,12.96,1.567375726067833,0.6635294796922164,0.045816491673594736,32.0,225.0,15.5,14.0625
14203895_sample_sff_15,4,7.96,2.491318258807306,2.4244192722657565,0.16740535093119185,32.0,225.0,15.5,14.0625
14203895_sample_sff_15,5,15.16,1.6502525059315418,1.7209487577156346,0.11883094397725295,32.0,225.0,15.5,14.0625
14203895_sample_sff_15,6,5.6,2.48327740429189,4.993401050792341,0.34479269522835376,32.0,225.0,15.5,14.0625
14203895_sample_sff_15,7,16.72,1.8147543451754933,-0.3967479135201477,-0.02739531254096466,32.0,225.0,15.5,14.0625
14203895_sample_sff_15,8,4.56,2.4166091947189146,-1.8869414260133988,-0.1302926829620378,32.0,225.0,15.5,14.0625
14203895_sample_sff_15,9,6.08,2.767670500619609,3.9455563794733863,0.2724393663589647,32.0,225.0,15.5,14.0625
14203895_sample_sff_15,10,10.16,2.733739807175023,3.233665463259662,0.22328353344805443,32.0,225.0,15.5,14.0625
14203895_sample_sff_15,11,8.6,1.8257418583505538,2.957701810527897,0.20422833426765843,32.0,225.0,15.5,14.0625
14203895_sample_sff_15,12,5.6,3.095695936834452,4.974648775017449,0.34349785677249517,32.0,225.0,15.5,14.0625
