graph_name,motif,average_count,standard_deviation,z_score,significance_profile,nodes,edges,max_degree,avg_degree
14203895,12,202.12,28.34360598,150.1530893,0.189454505,215.0,3640.0,85.0,33.86046511627907
14203895,13,11.28,4.79165942,753.3340088,0.9505133889,215.0,3640.0,85.0,33.86046511627907
100318079,1,32445.92,741.2831735128846,-11.738995718413872,-0.0101675660712723,220.0,8354.0,110.0,75.94545454545455
100318079,2,35540.08,671.9378021811244,37.41554637704864,0.0324069493683057,220.0,8354.0,110.0,75.94545454545455
100318079,3,52843.6,1027.0752163303328,-39.81071624539056,-0.0344814920696107,220.0,8354.0,110.0,75.94545454545455
100318079,4,13408.52,519.8092695082175,46.28136012803381,0.0400859492803114,220.0,8354.0,110.0,75.94545454545455
100318079,5,13451.0,601.6327091063672,42.810172402788034,0.037079428842889,220.0,8354.0,110.0,75.94545454545455
100318079,6,1654.28,149.1348718442471,208.74876288165,0.1808048056075375,220.0,8354.0,110.0,75.94545454545455
100318079,7,13494.28,531.457235658085,8.40278332925556,0.0072779526232193,220.0,8354.0,110.0,75.94545454545455
100318079,8,2691.44,117.8502156694392,-22.57475716007453,-0.0195528084747439,220.0,8354.0,110.0,75.94545454545455
100318079,9,1822.68,120.78207648488248,93.93214895936998,0.0813580099754932,220.0,8354.0,110.0,75.94545454545455
100318079,10,1983.48,110.52379834225748,183.42221588532792,0.1588685730609699,220.0,8354.0,110.0,75.94545454545455
100318079,11,2962.36,160.51268901035,-4.537709787872502,-0.0039302735248536,220.0,8354.0,110.0,75.94545454545455
100318079,12,1116.36,95.30647057431794,185.84929116841087,0.1609707501886086,220.0,8354.0,110.0,75.94545454545455
100318079,13,75.4,13.469100440143231,1097.5937157569217,0.9506653628697016,220.0,8354.0,110.0,75.94545454545455
20060293,1,44026.0,1250.407233664297,21.245878370479986,0.0426735922200053,243.0,7542.0,120.5,62.07407407407408
20060293,2,33952.6,733.4785840999949,15.169359053137866,0.0304685469428217,243.0,7542.0,120.5,62.07407407407408
20060293,3,53601.12,1068.2990108891174,-18.059662887774127,-0.0362738916351155,243.0,7542.0,120.5,62.07407407407408
20060293,4,9226.96,441.17263061073953,49.110118118629686,0.0986405512601714,243.0,7542.0,120.5,62.07407407407408
20060293,5,12159.64,653.0398711666335,60.185237893340094,0.1208855785926437,243.0,7542.0,120.5,62.07407407407408
20060293,6,1003.24,106.73068911985904,123.90775426502243,0.2488759883775395,243.0,7542.0,120.5,62.07407407407408
20060293,7,12569.56,547.6477791427626,27.995073811854812,0.0562297469271002,243.0,7542.0,120.5,62.07407407407408
20060293,8,1927.12,127.45892148714684,-12.114648248892577,-0.0243329812139164,243.0,7542.0,120.5,62.07407407407408
20060293,9,1157.92,84.07730569739573,102.47806977795294,0.2058332107969617,243.0,7542.0,120.5,62.07407407407408
20060293,10,1588.28,127.65922084466388,107.29910389056364,0.2155165404392013,243.0,7542.0,120.5,62.07407407407408
20060293,11,1810.96,140.37137647445556,21.15132069350548,0.0424836675824771,243.0,7542.0,120.5,62.07407407407408
20060293,12,579.64,67.24512373894977,166.53043934416434,0.3344861500602978,243.0,7542.0,120.5,62.07407407407408
20060293,13,30.8,8.411301920630361,417.5572382422326,0.8386881917774104,243.0,7542.0,120.5,62.07407407407408
100318079_sample_sff_15,1,217.6,25.281745720315016,0.2927013063838299,0.0020833586755997545,33.0,342.0,26.5,20.727272727272727
100318079_sample_sff_15,2,180.28,21.62660398675668,9.836033439658937,0.07000988773562511,33.0,342.0,26.5,20.727272727272727
100318079_sample_sff_15,3,303.2,37.387609355685385,-5.916398609379473,-0.0421111218239441,33.0,342.0,26.5,20.727272727272727
100318079_sample_sff_15,4,81.28,15.249371571751189,3.9818034280495342,0.02834126303994563,33.0,342.0,26.5,20.727272727272727
100318079_sample_sff_15,5,112.0,16.745646200331198,18.930293654103973,0.13474005976663195,33.0,342.0,26.5,20.727272727272727
100318079_sample_sff_15,6,16.2,6.5255906501506304,46.24868708138068,0.3291840568000132,33.0,342.0,26.5,20.727272727272727
100318079_sample_sff_15,7,107.52,24.640955068070447,2.982027271143187,0.021225161113781872,33.0,342.0,26.5,20.727272727272727
100318079_sample_sff_15,8,23.32,6.342449579355494,-3.676812832049306,-0.026170432946962766,33.0,342.0,26.5,20.727272727272727
100318079_sample_sff_15,9,13.6,4.582575694955841,4.2334270705782515,0.030132243425802816,33.0,342.0,26.5,20.727272727272727
100318079_sample_sff_15,10,20.56,5.196793883411836,52.232204333990694,0.3717729086669024,33.0,342.0,26.5,20.727272727272727
100318079_sample_sff_15,11,26.04,6.9550940563973205,-0.7246487192166997,-0.005157828690940768,33.0,342.0,26.5,20.727272727272727
100318079_sample_sff_15,12,11.0,4.242640687119285,29.934187070230514,0.21306241881958332,33.0,342.0,26.5,20.727272727272727
100318079_sample_sff_15,13,0.96,1.3379088160259651,115.88233678026013,0.8248151491450426,33.0,342.0,26.5,20.727272727272727
100318079_sample_rpn_20,1,245.28,27.809650603102995,3.72964052947961,0.018817178617464975,41.0,495.0,27.0,24.146341463414632
100318079_sample_rpn_20,2,359.92,40.12576063661182,14.356861798013345,0.07243476434367546,41.0,495.0,27.0,24.146341463414632
100318079_sample_rpn_20,3,425.32,44.221714123267546,-8.034966691014043,-0.040538867543701,41.0,495.0,27.0,24.146341463414632
100318079_sample_rpn_20,4,154.64,28.02659451306919,16.39014685804207,0.08269331013444686,41.0,495.0,27.0,24.146341463414632
100318079_sample_rpn_20,5,117.04,25.77705698225976,7.951256814967557,0.04011652558415769,41.0,495.0,27.0,24.146341463414632
100318079_sample_rpn_20,6,18.48,9.862048468751306,25.60522804163151,0.1291862166854805,41.0,495.0,27.0,24.146341463414632
100318079_sample_rpn_20,7,176.28,36.252034425670516,3.164512056150022,0.015965932407433603,41.0,495.0,27.0,24.146341463414632
100318079_sample_rpn_20,8,28.96,5.381139904022815,-5.381759351461979,-0.027152624010872838,41.0,495.0,27.0,24.146341463414632
100318079_sample_rpn_20,9,29.68,9.339521757920298,40.72157117439905,0.20545279694271115,41.0,495.0,27.0,24.146341463414632
100318079_sample_rpn_20,10,28.44,9.806800361653812,44.719988561696546,0.22562603711673204,41.0,495.0,27.0,24.146341463414632
100318079_sample_rpn_20,11,38.76,10.744300814850634,-0.07073517514974412,-0.00035688062021251206,41.0,495.0,27.0,24.146341463414632
100318079_sample_rpn_20,12,17.6,7.433034373659253,42.16313072768886,0.21272590634496022,41.0,495.0,27.0,24.146341463414632
100318079_sample_rpn_20,13,1.12,1.268857754044952,180.38270978000537,0.9100860103282682,41.0,495.0,27.0,24.146341463414632
20060293_sample_sff_15,1,259.96,27.423347716863454,7.987354507608334,0.09484908124611487,36.0,353.0,27.0,19.61111111111111
20060293_sample_sff_15,2,198.0,24.0641503763032,0.20777795691152565,0.002467343636429393,36.0,353.0,27.0,19.61111111111111
20060293_sample_sff_15,3,352.24,38.383242871510134,-1.6997000544845635,-0.0201837777962988,36.0,353.0,27.0,19.61111111111111
20060293_sample_sff_15,4,91.32,23.335809392433767,10.270910083697894,0.12196608828019881,36.0,353.0,27.0,19.61111111111111
20060293_sample_sff_15,5,119.8,28.59924241420857,12.10521576012105,0.14374829513824464,36.0,353.0,27.0,19.61111111111111
20060293_sample_sff_15,6,15.68,9.067892074052638,18.451917891565845,0.21911478419753008,36.0,353.0,27.0,19.61111111111111
20060293_sample_sff_15,7,106.72,20.519340470232795,7.518760177687605,0.08928456778577161,36.0,353.0,27.0,19.61111111111111
20060293_sample_sff_15,8,17.36,5.106205375162003,-1.4413834656555489,-0.01711629267369356,36.0,353.0,27.0,19.61111111111111
20060293_sample_sff_15,9,14.68,5.2338640919815,19.358546232644155,0.22988091021598273,36.0,353.0,27.0,19.61111111111111
20060293_sample_sff_15,10,21.04,5.827234907455393,29.166491946729714,0.34634934028336667,36.0,353.0,27.0,19.61111111111111
20060293_sample_sff_15,11,24.4,5.887840577551898,9.61303201988762,0.11415384833705626,36.0,353.0,27.0,19.61111111111111
20060293_sample_sff_15,12,11.36,5.353192194071372,38.97487563235027,0.4628229712214102,36.0,353.0,27.0,19.61111111111111
20060293_sample_sff_15,13,0.84,1.2806248474865698,59.470968527181185,0.7062121407340378,36.0,353.0,27.0,19.61111111111111
14203895_sample_rn_15,1,32.8,6.512807894193307,-3.193706975227209,-0.06749781827327103,25.0,74.0,11.0,5.92
14203895_sample_rn_15,2,34.44,6.801225379787577,-1.9761144866544285,-0.04176445038383324,25.0,74.0,11.0,5.92
14203895_sample_rn_15,3,65.56,13.98236985159049,-3.40142626069858,-0.07188788871221694,25.0,74.0,11.0,5.92
14203895_sample_rn_15,4,13.84,7.180297115486703,2.6684132553059783,0.0563959293641261,25.0,74.0,11.0,5.92
14203895_sample_rn_15,5,14.12,8.889694407946015,2.5737667629551826,0.05439561067789408,25.0,74.0,11.0,5.92
14203895_sample_rn_15,6,1.6,2.19848432637882,13.372849488731854,0.2826302386498724,25.0,74.0,11.0,5.92
14203895_sample_rn_15,7,8.4,3.5,-0.9714285714285715,-0.020530784348205343,25.0,74.0,11.0,5.92
14203895_sample_rn_15,8,2.64,1.6299284237863534,-1.6197030258955987,-0.034231825695527546,25.0,74.0,11.0,5.92
14203895_sample_rn_15,9,1.16,1.1430952132988166,1.6096646881146597,0.03401966913120927,25.0,74.0,11.0,5.92
14203895_sample_rn_15,10,1.12,0.971253485622231,7.083629661923268,0.14970989866771783,25.0,74.0,11.0,5.92
14203895_sample_rn_15,11,2.08,1.2884098726725126,-0.06209204205650668,-0.0013122923935901245,25.0,74.0,11.0,5.92
14203895_sample_rn_15,12,0.48,0.714142842854285,10.530106231890633,0.22254990904036442,25.0,74.0,11.0,5.92
14203895_sample_rn_15,13,0.08,0.27688746209726917,43.049981063471066,0.9098454620381083,25.0,74.0,11.0,5.92
20060293_sample_rpn_20,1,343.12,46.54417256757284,3.456501450668918,0.03298149141718964,44.0,262.0,18.0,11.909090909090908
20060293_sample_rpn_20,2,192.68,23.0483549666059,1.1419470082847252,0.01089631119504935,44.0,262.0,18.0,11.909090909090908
20060293_sample_rpn_20,3,353.64,46.66536902957767,-2.542356408342191,-0.024258837225411226,44.0,262.0,18.0,11.909090909090908
20060293_sample_rpn_20,4,47.24,15.508814697884985,5.981114727784461,0.05707102597092037,44.0,262.0,18.0,11.909090909090908
20060293_sample_rpn_20,5,87.64,32.929065175515284,9.546581365867178,0.09109224916451797,44.0,262.0,18.0,11.909090909090908
20060293_sample_rpn_20,6,5.68,4.5066617356975,13.8284174972264,0.13194897774737646,44.0,262.0,18.0,11.909090909090908
20060293_sample_rpn_20,7,81.92,19.191838543158564,1.463121937841117,0.013960920984387252,44.0,262.0,18.0,11.909090909090908
20060293_sample_rpn_20,8,12.28,3.9,-3.1487179487179486,-0.03004466090436461,44.0,262.0,18.0,11.909090909090908
20060293_sample_rpn_20,9,6.48,2.1432063207571344,17.506480657795578,0.1670445824486902,44.0,262.0,18.0,11.909090909090908
20060293_sample_rpn_20,10,10.56,5.5833084576560275,19.601281360325356,0.1870329008038982,44.0,262.0,18.0,11.909090909090908
20060293_sample_rpn_20,11,10.2,5.41602560309064,2.917268336210186,0.02783619852777299,44.0,262.0,18.0,11.909090909090908
20060293_sample_rpn_20,12,3.36,2.899425230397685,21.949177834556934,0.20943622639727605,44.0,262.0,18.0,11.909090909090908
20060293_sample_rpn_20,13,0.08,0.27688746209726917,97.22361495206721,0.9276952050661523,44.0,262.0,18.0,11.909090909090908
20060293_sample_rn_20,1,397.04,56.11408022947538,3.652559200147763,0.04442016879691843,48.0,328.0,21.5,13.666666666666666
20060293_sample_rn_20,2,253.28,24.862153299074212,0.6322863434594526,0.007689475944241781,48.0,328.0,21.5,13.666666666666666
20060293_sample_rn_20,3,488.68,44.989554343202826,-4.8162290816898645,-0.058572003094333545,48.0,328.0,21.5,13.666666666666666
20060293_sample_rn_20,4,77.12,17.673709288092297,5.5381696283726285,0.06735179807854369,48.0,328.0,21.5,13.666666666666666
20060293_sample_rn_20,5,119.84,29.770903020678876,14.045929332729543,0.1708179163377266,48.0,328.0,21.5,13.666666666666666
20060293_sample_rn_20,6,9.6,5.2201532544552744,43.37037419481374,0.5274437009648482,48.0,328.0,21.5,13.666666666666666
20060293_sample_rn_20,7,111.84,22.20112609756541,5.412338071138509,0.06582151240594117,48.0,328.0,21.5,13.666666666666666
20060293_sample_rn_20,8,20.36,5.97829407105405,-3.0711102166914475,-0.037348945422665855,48.0,328.0,21.5,13.666666666666666
20060293_sample_rn_20,9,10.48,2.9737742572921255,20.68751514986184,0.2515887805209276,48.0,328.0,21.5,13.666666666666666
20060293_sample_rn_20,10,16.6,6.264982043070835,15.546732509429278,0.18906975752273922,48.0,328.0,21.5,13.666666666666666
20060293_sample_rn_20,11,19.72,6.554387843269576,3.704388660022935,0.045050486672728665,48.0,328.0,21.5,13.666666666666666
20060293_sample_rn_20,12,5.08,3.377869150810907,26.324287895714804,0.32013972880686603,48.0,328.0,21.5,13.666666666666666
20060293_sample_rn_20,13,0.28,0.6137317546507323,56.571946517186085,0.6879930689041228,48.0,328.0,21.5,13.666666666666666
7861312_sample_rw_15,1,122.6,15.256146302392358,-1.6124648723473767,-0.026267491689648093,33.0,215.0,18.0,13.030303030303031
7861312_sample_rw_15,2,132.48,21.14852240701463,0.8284266703279896,0.01349529596055309,33.0,215.0,18.0,13.030303030303031
7861312_sample_rw_15,3,224.8,28.20460955234091,-6.162113312629604,-0.100382503213563,33.0,215.0,18.0,13.030303030303031
7861312_sample_rw_15,4,57.48,19.61105130617258,4.615764784191291,0.0751920647633154,33.0,215.0,18.0,13.030303030303031
7861312_sample_rw_15,5,60.84,19.80252509151295,7.683868562055925,0.1251723104543206,33.0,215.0,18.0,13.030303030303031
7861312_sample_rw_15,6,8.36,5.815783122962318,22.463010954483014,0.3659285629660784,33.0,215.0,18.0,13.030303030303031
7861312_sample_rw_15,7,53.92,15.842769118223408,0.06816990085134235,0.001110506240976272,33.0,215.0,18.0,13.030303030303031
7861312_sample_rw_15,8,15.88,5.5024237083913,-2.8860009409640157,-0.047013740908804974,33.0,215.0,18.0,13.030303030303031
7861312_sample_rw_15,9,7.6,3.5355339059327378,6.052834046956846,0.09860231422951944,33.0,215.0,18.0,13.030303030303031
7861312_sample_rw_15,10,9.2,4.9749371855331,10.814206892189121,0.17616637394226395,33.0,215.0,18.0,13.030303030303031
7861312_sample_rw_15,11,13.6,5.522680508593631,1.1588575493442372,0.018878104924277626,33.0,215.0,18.0,13.030303030303031
7861312_sample_rw_15,12,4.84,5.01398045468867,20.574471905556212,0.33516374779150404,33.0,215.0,18.0,13.030303030303031
7861312_sample_rw_15,13,0.6,0.9574271077563381,50.55215128953465,0.8235083049955688,33.0,215.0,18.0,13.030303030303031
14338082_sample_rn_15,1,32.52,6.696516507359131,-2.0189601541551063,-0.06427969061893242,29.0,78.0,8.5,5.379310344827586
14338082_sample_rn_15,2,66.72,12.998461447417537,-0.6708486258373633,-0.021358490920296205,29.0,78.0,8.5,5.379310344827586
14338082_sample_rn_15,3,85.76,15.27328822923647,-5.156715359383832,-0.16417959870525722,29.0,78.0,8.5,5.379310344827586
14338082_sample_rn_15,4,18.72,11.752730179267568,3.7676352068485537,0.11995403919329496,29.0,78.0,8.5,5.379310344827586
14338082_sample_rn_15,5,9.6,4.43471156521669,1.6686541821662801,0.053126642622881554,29.0,78.0,8.5,5.379310344827586
14338082_sample_rn_15,6,1.04,1.0984838035522722,28.18430267235774,0.8973323482194507,29.0,78.0,8.5,5.379310344827586
14338082_sample_rn_15,7,12.64,4.689349635077342,-1.8424729807670868,-0.058660688738066055,29.0,78.0,8.5,5.379310344827586
14338082_sample_rn_15,8,3.44,2.4337899115029082,-1.4134334207490158,-0.045000919314441376,29.0,78.0,8.5,5.379310344827586
14338082_sample_rn_15,9,1.32,1.3140268896284681,4.322590385959286,0.13762271241955792,29.0,78.0,8.5,5.379310344827586
14338082_sample_rn_15,10,0.88,0.8326663997864531,3.746998799039039,0.11929701686090681,29.0,78.0,8.5,5.379310344827586
14338082_sample_rn_15,11,1.84,1.6753109164172084,-1.0983035936606877,-0.03496781006840363,29.0,78.0,8.5,5.379310344827586
14338082_sample_rn_15,12,0.48,0.5859465277082315,9.42065485325079,0.2999349829408189,29.0,78.0,8.5,5.379310344827586
14338082_sample_rn_15,13,0.0,0.0,4.0,0.12735207376260907,29.0,78.0,8.5,5.379310344827586
14338082_sample_rpn_20,1,176.28,21.361023695818826,-3.7114326133872577,-0.04538049818953319,38.0,221.0,27.0,11.631578947368421
14338082_sample_rpn_20,2,172.04,23.62816116417018,-1.1867195168162277,-0.014510279046993788,38.0,221.0,27.0,11.631578947368421
14338082_sample_rpn_20,3,303.0,34.132096331752024,-6.445546088399524,-0.07881110155148792,38.0,221.0,27.0,11.631578947368421
14338082_sample_rpn_20,4,68.28,15.056892109595527,7.6191022134568325,0.09316042892884097,38.0,221.0,27.0,11.631578947368421
14338082_sample_rpn_20,5,69.12,16.500808061021335,10.96188740158003,0.13403339443290166,38.0,221.0,27.0,11.631578947368421
14338082_sample_rpn_20,6,11.16,6.269502904271332,37.29801286808366,0.4560509597636192,38.0,221.0,27.0,11.631578947368421
14338082_sample_rpn_20,7,51.64,14.736236516379162,-0.9256094651330612,-0.011317629344844805,38.0,221.0,27.0,11.631578947368421
14338082_sample_rpn_20,8,13.36,5.048762224545735,-2.6461931471138103,-0.03235558228609645,38.0,221.0,27.0,11.631578947368421
14338082_sample_rpn_20,9,7.68,3.3877229323937734,8.949964505679281,0.10943317321224016,38.0,221.0,27.0,11.631578947368421
14338082_sample_rpn_20,10,6.52,2.4684678108764824,10.727302127791454,0.1311650689905766,38.0,221.0,27.0,11.631578947368421
14338082_sample_rpn_20,11,11.64,4.498888751680798,0.30229687264258304,0.0036962499688599046,38.0,221.0,27.0,11.631578947368421
14338082_sample_rpn_20,12,3.84,2.8237091446063163,26.263328197826635,0.3211274572071096,38.0,221.0,27.0,11.631578947368421
14338082_sample_rpn_20,13,0.24,0.5228129047119374,64.57376949905489,0.7895576008232463,38.0,221.0,27.0,11.631578947368421
7861312_sample_rpn_10,1,25.28,6.471218329392594,-1.4340421737665352,-0.027512470993756564,18.0,80.0,8.5,8.88888888888889
7861312_sample_rpn_10,2,22.2,5.338539126015656,-1.1613664063613003,-0.02228111568310154,18.0,80.0,8.5,8.88888888888889
7861312_sample_rpn_10,3,45.08,10.086790041104917,-4.171792991478834,-0.08003693041227403,18.0,80.0,8.5,8.88888888888889
7861312_sample_rpn_10,4,13.12,6.995951210045231,2.6987037835385275,0.05177533194182931,18.0,80.0,8.5,8.88888888888889
7861312_sample_rpn_10,5,14.8,6.317963807008288,4.780021051481845,0.09170594347516736,18.0,80.0,8.5,8.88888888888889
7861312_sample_rpn_10,6,2.36,2.767068243948217,13.602844845739337,0.26097410599020693,18.0,80.0,8.5,8.88888888888889
7861312_sample_rpn_10,7,12.24,6.098360435395731,-1.5151613450673984,-0.029068763331792022,18.0,80.0,8.5,8.88888888888889
7861312_sample_rpn_10,8,3.52,2.0024984394500787,-1.7578041164250067,-0.03372392782481879,18.0,80.0,8.5,8.88888888888889
7861312_sample_rpn_10,9,1.92,1.3820274961085255,2.2286097843006583,0.042756456657010465,18.0,80.0,8.5,8.88888888888889
7861312_sample_rpn_10,10,2.0,1.8257418583505538,4.381780460041329,0.0840655944526794,18.0,80.0,8.5,8.88888888888889
7861312_sample_rpn_10,11,3.96,3.020485612171217,-1.311047463375742,-0.0251527855787005,18.0,80.0,8.5,8.88888888888889
7861312_sample_rpn_10,12,1.68,1.7009801096230768,12.53395020869723,0.24046708518219084,18.0,80.0,8.5,8.88888888888889
7861312_sample_rpn_10,13,0.12,0.33166247903553997,47.880001518948866,0.9185902458581106,18.0,80.0,8.5,8.88888888888889
14203895_sample_rw_10,1,37.52,7.681796664843453,-2.931605844641156,-0.05193048521933686,21.0,122.0,14.0,11.619047619047619
14203895_sample_rw_10,2,37.24,8.032641740631368,-3.142179225089669,-0.0556605834659877,21.0,122.0,14.0,11.619047619047619
14203895_sample_rw_10,3,81.16,14.960169339505041,-4.422409833643561,-0.078338596888692,21.0,122.0,14.0,11.619047619047619
14203895_sample_rw_10,4,28.52,9.866272514649763,2.582535599150182,0.04574705259413748,21.0,122.0,14.0,11.619047619047619
14203895_sample_rw_10,5,27.6,8.241156876717412,5.266250921956352,0.09328640347878987,21.0,122.0,14.0,11.619047619047619
14203895_sample_rw_10,6,4.72,5.004331457181203,12.64504570519472,0.2239944228149922,21.0,122.0,14.0,11.619047619047619
14203895_sample_rw_10,7,19.56,7.326208660237118,-1.8508891336383422,-0.03278666229047665,21.0,122.0,14.0,11.619047619047619
14203895_sample_rw_10,8,7.88,3.876424469361768,-2.032801119248274,-0.036009052400390325,21.0,122.0,14.0,11.619047619047619
14203895_sample_rw_10,9,3.88,2.127596452964393,1.466443505135988,0.02597658989787507,21.0,122.0,14.0,11.619047619047619
14203895_sample_rw_10,10,4.4,2.5,3.44,0.06093618263214556,21.0,122.0,14.0,11.619047619047619
14203895_sample_rw_10,11,10.12,3.8440430105120655,-0.03121713250133848,-0.0005529804905097233,21.0,122.0,14.0,11.619047619047619
14203895_sample_rw_10,12,4.24,2.727636339397171,20.075990046423264,0.35562621976453035,21.0,122.0,14.0,11.619047619047619
14203895_sample_rw_10,13,0.36,0.9073771725877466,50.29881881405436,0.8909936073937254,21.0,122.0,14.0,11.619047619047619
14338082_sample_sff_15,1,140.16,17.34377890387982,-0.23985545612954054,-0.001860049989296782,32.0,397.0,24.0,24.8125
14338082_sample_sff_15,2,193.92,25.40984061343164,1.1837933365115139,0.009180173836523604,32.0,397.0,24.0,24.8125
14338082_sample_sff_15,3,304.88,41.35246868890256,-2.995709903850183,-0.023231367193012248,32.0,397.0,24.0,24.8125
14338082_sample_sff_15,4,135.36,30.23364571687201,11.33306923050925,0.08788657819617639,32.0,397.0,24.0,24.8125
14338082_sample_sff_15,5,101.0,18.332575741922717,10.909541725914835,0.08460217373400618,32.0,397.0,24.0,24.8125
14338082_sample_sff_15,6,22.76,10.860018416190647,23.963126951241765,0.18583114492547548,32.0,397.0,24.0,24.8125
14338082_sample_sff_15,7,106.44,21.18977740955923,1.1118568895099157,0.008622315409475332,32.0,397.0,24.0,24.8125
14338082_sample_sff_15,8,27.0,7.388053419767167,-3.654548561839026,-0.028340581127585425,32.0,397.0,24.0,24.8125
14338082_sample_sff_15,9,24.92,7.560423268574321,19.057134089156538,0.1477857649376077,32.0,397.0,24.0,24.8125
14338082_sample_sff_15,10,21.52,5.986930209492452,15.781042486548317,0.1223800716559188,32.0,397.0,24.0,24.8125
14338082_sample_sff_15,11,35.92,7.477298977572048,8.436201386250131,0.06542171919460231,32.0,397.0,24.0,24.8125
14338082_sample_sff_15,12,20.88,10.24418534258988,34.275053433505306,0.26579888488217857,32.0,397.0,24.0,24.8125
14338082_sample_sff_15,13,1.72,1.9261360284258224,117.99789664167677,0.9150593858780364,32.0,397.0,24.0,24.8125
7861312_sample_rn_10,1,37.16,8.284926070883191,0.1013889554129066,0.0019503945891664503,20.0,81.0,12.0,8.1
7861312_sample_rn_10,2,26.6,6.331139971074193,-0.884516852507663,-0.017015234806708305,20.0,81.0,12.0,8.1
7861312_sample_rn_10,3,58.88,11.36998973907482,-4.386987248421102,-0.08439140296117031,20.0,81.0,12.0,8.1
7861312_sample_rn_10,4,11.76,3.7447741364911895,6.740059368079698,0.12965687701019413,20.0,81.0,12.0,8.1
7861312_sample_rn_10,5,15.2,6.171169527191206,5.477081751047599,0.10536128484765597,20.0,81.0,12.0,8.1
7861312_sample_rn_10,6,1.44,1.6350331291240963,33.98096283820503,0.6536834883483224,20.0,81.0,12.0,8.1
7861312_sample_rn_10,7,14.6,6.429100507328637,-0.4044111609448658,-0.007779558798028419,20.0,81.0,12.0,8.1
